"program","stage","input_size","duration"
"003-palindrome","runtime",29598.000000,0.031454
"003-palindrome","runtime",29598.000000,0.031449
"003-palindrome","runtime",29598.000000,0.031450
"003-palindrome","runtime",29598.000000,0.031420
"003-palindrome","runtime",29598.000000,0.031421
"003-palindrome","runtime",33826.000000,0.063537
"003-palindrome","runtime",33826.000000,0.063473
"003-palindrome","runtime",33826.000000,0.063497
"003-palindrome","runtime",33826.000000,0.063530
"003-palindrome","runtime",33826.000000,0.063529
"003-palindrome","runtime",33826.000000,0.063542
"003-palindrome","runtime",33826.000000,0.063508
"003-palindrome","runtime",33826.000000,0.063504
"003-palindrome","runtime",33826.000000,0.063495
"003-palindrome","runtime",33826.000000,0.063526
"003-palindrome","runtime",38054.000000,0.063534
"003-palindrome","runtime",38054.000000,0.063534
"003-palindrome","runtime",38054.000000,0.063560
"003-palindrome","runtime",38054.000000,0.063571
"003-palindrome","runtime",38054.000000,0.063522
"003-palindrome","runtime",38054.000000,0.063527
"003-palindrome","runtime",38054.000000,0.063522
"003-palindrome","runtime",38054.000000,0.063516
"003-palindrome","runtime",38054.000000,0.063540
"003-palindrome","runtime",38054.000000,0.063529
"003-palindrome","runtime",42282.000000,0.063540
"003-palindrome","runtime",42282.000000,0.063541
"003-palindrome","runtime",42282.000000,0.063515
"003-palindrome","runtime",42282.000000,0.063537
"003-palindrome","runtime",42282.000000,0.063550
"003-palindrome","runtime",42282.000000,0.063555
"003-palindrome","runtime",42282.000000,0.063536
"003-palindrome","runtime",42282.000000,0.063535
"003-palindrome","runtime",42282.000000,0.063500
"003-palindrome","runtime",42282.000000,0.063563
"003-palindrome","runtime",46510.000000,0.063513
"003-palindrome","runtime",46510.000000,0.063537
"003-palindrome","runtime",46510.000000,0.063528
"003-palindrome","runtime",46510.000000,0.063537
"003-palindrome","runtime",46510.000000,0.063471
"003-palindrome","runtime",46510.000000,0.063535
"003-palindrome","runtime",46510.000000,0.063533
"003-palindrome","runtime",46510.000000,0.063542
"003-palindrome","runtime",46510.000000,0.063503
"003-palindrome","runtime",46510.000000,0.063543
"003-palindrome","runtime",50738.000000,0.063525
"003-palindrome","runtime",50738.000000,0.063470
"003-palindrome","runtime",50738.000000,0.063523
"003-palindrome","runtime",50738.000000,0.063550
"003-palindrome","runtime",50738.000000,0.063534
"003-palindrome","runtime",50738.000000,0.063504
"003-palindrome","runtime",50738.000000,0.063535
"003-palindrome","runtime",50738.000000,0.063539
"003-palindrome","runtime",50738.000000,0.063539
"003-palindrome","runtime",50738.000000,0.063502
"003-palindrome","runtime",54966.000000,0.063514
"003-palindrome","runtime",54966.000000,0.063482
"003-palindrome","runtime",54966.000000,0.063478
"003-palindrome","runtime",54966.000000,0.063526
"003-palindrome","runtime",54966.000000,0.063496
"003-palindrome","runtime",54966.000000,0.063551
"003-palindrome","runtime",54966.000000,0.063527
"003-palindrome","runtime",54966.000000,0.063462
"003-palindrome","runtime",54966.000000,0.063576
"003-palindrome","runtime",54966.000000,0.063499
"003-palindrome","runtime",59194.000000,0.113580
"003-palindrome","runtime",59194.000000,0.113613
"003-palindrome","runtime",59194.000000,0.113665
"003-palindrome","runtime",59194.000000,0.113625
"003-palindrome","runtime",59194.000000,0.113635
"003-palindrome","runtime",59194.000000,0.113635
"003-palindrome","runtime",59194.000000,0.113632
"003-palindrome","runtime",59194.000000,0.113639
"003-palindrome","runtime",59194.000000,0.113619
"003-palindrome","runtime",59194.000000,0.113642
"003-palindrome","runtime",63422.000000,0.113649
"003-palindrome","runtime",63422.000000,0.113606
"003-palindrome","runtime",63422.000000,0.113633
"003-palindrome","runtime",63422.000000,0.113625
"003-palindrome","runtime",63422.000000,0.113611
"003-palindrome","runtime",63422.000000,0.113613
"003-palindrome","runtime",63422.000000,0.113625
"003-palindrome","runtime",63422.000000,0.113621
"003-palindrome","runtime",63422.000000,0.113613
"003-palindrome","runtime",63422.000000,0.113589
"003-palindrome","runtime",67651.000000,0.113619
"003-palindrome","runtime",67651.000000,0.113627
"003-palindrome","runtime",67651.000000,0.113618
"003-palindrome","runtime",67651.000000,0.113600
"003-palindrome","runtime",67651.000000,0.113616
"003-palindrome","runtime",67651.000000,0.113591
"003-palindrome","runtime",67651.000000,0.113651
"003-palindrome","runtime",67651.000000,0.113650
"003-palindrome","runtime",67651.000000,0.113630
"003-palindrome","runtime",67651.000000,0.113644
"003-palindrome","runtime",71879.000000,0.113666
"003-palindrome","runtime",71879.000000,0.113652
"003-palindrome","runtime",71879.000000,0.113616
"003-palindrome","runtime",71879.000000,0.113629
"003-palindrome","runtime",71879.000000,0.113643
"003-palindrome","runtime",71879.000000,0.113609
"003-palindrome","runtime",71879.000000,0.113637
"003-palindrome","runtime",71879.000000,0.113609
"003-palindrome","runtime",71879.000000,0.113603
"003-palindrome","runtime",71879.000000,0.113633
"003-palindrome","runtime",76107.000000,0.113603
"003-palindrome","runtime",76107.000000,0.113657
"003-palindrome","runtime",76107.000000,0.113632
"003-palindrome","runtime",76107.000000,0.113654
"003-palindrome","runtime",76107.000000,0.113587
"003-palindrome","runtime",76107.000000,0.113593
"003-palindrome","runtime",76107.000000,0.113666
"003-palindrome","runtime",76107.000000,0.113638
"003-palindrome","runtime",76107.000000,0.113638
"003-palindrome","runtime",76107.000000,0.113634
"003-palindrome","runtime",80335.000000,0.113578
"003-palindrome","runtime",80335.000000,0.113594
"003-palindrome","runtime",80335.000000,0.113626
"003-palindrome","runtime",80335.000000,0.113611
"003-palindrome","runtime",80335.000000,0.113571
"003-palindrome","runtime",80335.000000,0.113642
"003-palindrome","runtime",80335.000000,0.113633
"003-palindrome","runtime",80335.000000,0.113630
"003-palindrome","runtime",80335.000000,0.113643
"003-palindrome","runtime",80335.000000,0.113609
"003-palindrome","runtime",84563.000000,0.113645
"003-palindrome","runtime",84563.000000,0.113637
"003-palindrome","runtime",84563.000000,0.113603
"003-palindrome","runtime",84563.000000,0.113619
"003-palindrome","runtime",84563.000000,0.113657
"003-palindrome","runtime",84563.000000,0.113619
"003-palindrome","runtime",84563.000000,0.113628
"003-palindrome","runtime",84563.000000,0.113604
"003-palindrome","runtime",84563.000000,0.113624
"003-palindrome","runtime",84563.000000,0.113597
"003-palindrome","runtime",88791.000000,0.113559
"003-palindrome","runtime",88791.000000,0.113571
"003-palindrome","runtime",88791.000000,0.113604
"003-palindrome","runtime",88791.000000,0.113621
"003-palindrome","runtime",88791.000000,0.113596
"003-palindrome","runtime",88791.000000,0.113607
"003-palindrome","runtime",88791.000000,0.113596
"003-palindrome","runtime",88791.000000,0.113637
"003-palindrome","runtime",88791.000000,0.113608
"003-palindrome","runtime",88791.000000,0.113611
"003-palindrome","runtime",93019.000000,0.113612
"003-palindrome","runtime",93019.000000,0.113617
"003-palindrome","runtime",93019.000000,0.113605
"003-palindrome","runtime",93019.000000,0.113647
"003-palindrome","runtime",93019.000000,0.113617
"003-palindrome","runtime",93019.000000,0.113593
"003-palindrome","runtime",93019.000000,0.113650
"003-palindrome","runtime",93019.000000,0.113587
"003-palindrome","runtime",93019.000000,0.113662
"003-palindrome","runtime",93019.000000,0.113596
"003-palindrome","runtime",97247.000000,0.113609
"003-palindrome","runtime",97247.000000,0.113617
"003-palindrome","runtime",97247.000000,0.113598
"003-palindrome","runtime",97247.000000,0.113595
"003-palindrome","runtime",97247.000000,0.113639
"003-palindrome","runtime",97247.000000,0.113635
"003-palindrome","runtime",97247.000000,0.113606
"003-palindrome","runtime",97247.000000,0.113628
"003-palindrome","runtime",97247.000000,0.113608
"003-palindrome","runtime",97247.000000,0.113564
"003-palindrome","runtime",101475.000000,0.113630
"003-palindrome","runtime",101475.000000,0.113622
"003-palindrome","runtime",101475.000000,0.163714
"003-palindrome","runtime",101475.000000,0.113632
"003-palindrome","runtime",101475.000000,0.113591
"003-palindrome","runtime",101475.000000,0.113611
"003-palindrome","runtime",101475.000000,0.113596
"003-palindrome","runtime",101475.000000,0.113600
"003-palindrome","runtime",101475.000000,0.113605
"003-palindrome","runtime",101475.000000,0.113606
"003-palindrome","runtime",105703.000000,0.163737
"003-palindrome","runtime",105703.000000,0.163732
"003-palindrome","runtime",105703.000000,0.163711
"003-palindrome","runtime",105703.000000,0.163700
"003-palindrome","runtime",105703.000000,0.163715
"003-palindrome","runtime",105703.000000,0.163719
"003-palindrome","runtime",105703.000000,0.163716
"003-palindrome","runtime",105703.000000,0.163746
"003-palindrome","runtime",105703.000000,0.163723
"003-palindrome","runtime",105703.000000,0.163698
"003-palindrome","runtime",109932.000000,0.163683
"003-palindrome","runtime",109932.000000,0.163696
"003-palindrome","runtime",109932.000000,0.163695
"003-palindrome","runtime",109932.000000,0.163734
"003-palindrome","runtime",109932.000000,0.163733
"003-palindrome","runtime",109932.000000,0.163720
"003-palindrome","runtime",109932.000000,0.163729
"003-palindrome","runtime",109932.000000,0.163692
"003-palindrome","runtime",109932.000000,0.163737
"003-palindrome","runtime",109932.000000,0.163702
"003-palindrome","runtime",114160.000000,0.163674
"003-palindrome","runtime",114160.000000,0.163706
"003-palindrome","runtime",114160.000000,0.163700
"003-palindrome","runtime",114160.000000,0.163754
"003-palindrome","runtime",114160.000000,0.163691
"003-palindrome","runtime",114160.000000,0.163651
"003-palindrome","runtime",114160.000000,0.163697
"003-palindrome","runtime",114160.000000,0.163701
"003-palindrome","runtime",114160.000000,0.163744
"003-palindrome","runtime",114160.000000,0.163719
"003-palindrome","runtime",118388.000000,0.163682
"003-palindrome","runtime",118388.000000,0.163765
"003-palindrome","runtime",118388.000000,0.163706
"003-palindrome","runtime",118388.000000,0.163718
"003-palindrome","runtime",118388.000000,0.163727
"003-palindrome","runtime",118388.000000,0.163715
"003-palindrome","runtime",118388.000000,0.163699
"003-palindrome","runtime",118388.000000,0.163694
"003-palindrome","runtime",118388.000000,0.163707
"003-palindrome","runtime",118388.000000,0.163711
"003-palindrome","runtime",122616.000000,0.163746
"003-palindrome","runtime",122616.000000,0.163688
"003-palindrome","runtime",122616.000000,0.163724
"003-palindrome","runtime",122616.000000,0.163696
"003-palindrome","runtime",122616.000000,0.163664
"003-palindrome","runtime",122616.000000,0.163753
"003-palindrome","runtime",122616.000000,0.163731
"003-palindrome","runtime",122616.000000,0.163691
"003-palindrome","runtime",122616.000000,0.163725
"003-palindrome","runtime",122616.000000,0.163704
"003-palindrome","runtime",126844.000000,0.163720
"003-palindrome","runtime",126844.000000,0.163690
"003-palindrome","runtime",126844.000000,0.163693
"003-palindrome","runtime",126844.000000,0.163713
"003-palindrome","runtime",126844.000000,0.163691
"003-palindrome","runtime",126844.000000,0.163754
"003-palindrome","runtime",126844.000000,0.163696
"003-palindrome","runtime",126844.000000,0.163717
"003-palindrome","runtime",126844.000000,0.163712
"003-palindrome","runtime",126844.000000,0.163733
"003-palindrome","runtime",131072.000000,0.163716
"003-palindrome","runtime",131072.000000,0.163712
"003-palindrome","runtime",131072.000000,0.163707
"003-palindrome","runtime",131072.000000,0.163744
"003-palindrome","runtime",131072.000000,0.163756
"003-palindrome","runtime",131072.000000,0.163705
"003-palindrome","runtime",131072.000000,0.163707
"003-palindrome","runtime",131072.000000,0.163700
"003-palindrome","runtime",131072.000000,0.163717
"003-palindrome","runtime",131072.000000,0.163703
